eventID,occurrenceID,basisOfRecord,eventDate,scientificName,taxonRank,taxonID,specificEpithet,genus,family,order,class,phylum,kingdom,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,countryCode,individualCount,organismQuantity,organismQuantityType,recordedBy
LiloanMPA:S06:2015-03:phytoplankton,"LiloanMPA:S06:2015-03:phytoplankton:Protoperidinium claudicans (Paulsen, 1907) Balech, 1974",HumanObservation,2015-03,"Protoperidinium claudicans (Paulsen, 1907) Balech, 1974",species,urn:lsid:marinespecies.org:taxname:163862,claudicans,Protoperidinium,Protoperidiniaceae,Peridiniales,Dinophyceae,Myzozoa,Chromista,10.397137,124.006449,WGS84,50,PH,1100,1100,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S06:2015-03:phytoplankton,"LiloanMPA:S06:2015-03:phytoplankton:Protoperidinium oblongum (Aurivillius) Parke & Dodge, 1976",HumanObservation,2015-03,"Protoperidinium oblongum (Aurivillius) Parke & Dodge, 1976",species,urn:lsid:marinespecies.org:taxname:110238,oblongum,Protoperidinium,Protoperidiniaceae,Peridiniales,Dinophyceae,Myzozoa,Chromista,10.397137,124.006449,WGS84,50,PH,700,700,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S06:2015-03:phytoplankton,"LiloanMPA:S06:2015-03:phytoplankton:Scrippsiella acuminata (Ehrenberg) Kretschmann, Elbrächter, Zinssmeister, S.Soehner, Kirsch, Kusber & Gottschling, 2015",HumanObservation,2015-03,"Scrippsiella acuminata (Ehrenberg) Kretschmann, Elbrächter, Zinssmeister, S.Soehner, Kirsch, Kusber & Gottschling, 2015",species,urn:lsid:marinespecies.org:taxname:1321853,acuminata,Scrippsiella,Peridiniaceae,Peridiniales,Dinophyceae,Myzozoa,Chromista,10.397137,124.006449,WGS84,50,PH,100,100,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Actinoptychus C.G. Ehrenberg, 1843",HumanObservation,2015-03,"Actinoptychus C.G. Ehrenberg, 1843",genus,urn:lsid:marinespecies.org:taxname:148947,,Actinoptychus,Heliopeltaceae,Coscinodiscales,Bacillariophyceae,Ochrophyta,Chromista,10.392639,124.009444,WGS84,50,PH,200,200,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Alexandrium tamarense (Lebour) Balech, 1995",HumanObservation,2015-03,"Alexandrium tamarense (Lebour) Balech, 1995",species,urn:lsid:marinespecies.org:taxname:109714,tamarense,Alexandrium,Ostreopsidaceae,Gonyaulacales,Dinophyceae,Myzozoa,Chromista,10.392639,124.009444,WGS84,50,PH,700,700,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Chaetoceros danicus Cleve, 1889",HumanObservation,2015-03,"Chaetoceros danicus Cleve, 1889",species,urn: lsid: marinespecies.org: taxname: 149120,danicus,Chaetoceros,Chaetocerotaceae,Chaetocerotanae incertae sedis,Bacillariophyceae,Ochrophyta,Chromista,10.392639,124.009444,WGS84,50,PH,100,100,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Cocconeis C.G. Ehrenberg, 1837",HumanObservation,2015-03,"Cocconeis C.G. Ehrenberg, 1837",genus,urn:lsid:marinespecies.org:taxname:148989,,Cocconeis,Cocconeidaceae,Achnanthales,Bacillariophyceae,Ochrophyta,Chromista,10.392639,124.009444,WGS84,50,PH,1200,1200,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Coscinodiscus C.G. Ehrenberg, 1839",HumanObservation,2015-03,"Coscinodiscus C.G. Ehrenberg, 1839",genus,urn:lsid:marinespecies.org:taxname:148917,,Coscinodiscus,Coscinodiscaceae,Coscinodiscales,Bacillariophyceae,Ochrophyta,Chromista,10.392639,124.009444,WGS84,50,PH,2800,2800,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Cylindrotheca L. Rabenhorst, 1859",HumanObservation,2015-03,"Cylindrotheca L. Rabenhorst, 1859",genus,urn:lsid:marinespecies.org:taxname:149003,,Cylindrotheca,Bacillariaceae,Bacillariales,Bacillariophyceae,Ochrophyta,Chromista,10.392639,124.009444,WGS84,50,PH,200,200,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Diploneis (C. G. Ehrenberg) P.T. Cleve, 1894",HumanObservation,2015-03,"Diploneis (C. G. Ehrenberg) P.T. Cleve, 1894",genus,urn:lsid:marinespecies.org:taxname:149018,,Diploneis,Diploneidaceae,Naviculales,Bacillariophyceae,Ochrophyta,Chromista,10.392639,124.009444,WGS84,50,PH,300,300,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Diplopsalis lenticula Bergh, 1881",HumanObservation,2015-03,"Diplopsalis lenticula Bergh, 1881",species,urn:lsid:marinespecies.org:taxname:110001,lenticula,Diplopsalis,Protoperidiniaceae,Peridiniales,Dinophyceae,Myzozoa,Chromista,10.392639,124.009444,WGS84,50,PH,200,200,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Gonyaulax Diesing, 1866",HumanObservation,2015-03,"Gonyaulax Diesing, 1866",genus,urn:lsid:marinespecies.org:taxname:109519,,Gonyaulax,Gonyaulacaceae,Gonyaulacales,Dinophyceae,Myzozoa,Chromista,10.392639,124.009444,WGS84,50,PH,1700,1700,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Gyrodinium Kofoid & Swezy, 1921",HumanObservation,2015-03,"Gyrodinium Kofoid & Swezy, 1921",genus,urn:lsid:marinespecies.org:taxname:109476,,Gyrodinium,Gymnodiniaceae,Gymnodiniales,Dinophyceae,Myzozoa,Chromista,10.392639,124.009444,WGS84,50,PH,100,100,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Katodinium Fott, 1957",HumanObservation,2015-03,"Katodinium Fott, 1957",genus,urn:lsid:marinespecies.org:taxname:109477,,Katodinium,Tovelliaceae,Tovelliales,Dinophyceae,Myzozoa,Chromista,10.392639,124.009444,WGS84,50,PH,100,100,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Octactis speculum (Ehrenberg) F.H.Chang, J.M.Grieve & J.E.Sutherland, 2017",HumanObservation,2015-03,"Octactis speculum (Ehrenberg) F.H.Chang, J.M.Grieve & J.E.Sutherland, 2017",species,urn:lsid:marinespecies.org:taxname:1310442,speculum,Octactis,Dictyochaceae,Dictyochales,Dictyochophyceae,Ochrophyta,Chromista,10.392639,124.009444,WGS84,50,PH,200,200,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Peridinium Ehrenberg, 1830",HumanObservation,2015-03,"Peridinium Ehrenberg, 1830",genus,urn:lsid:marinespecies.org:taxname:109549,,Peridinium,Peridiniaceae,Peridiniales,Dinophyceae,Myzozoa,Chromista,10.392639,124.009444,WGS84,50,PH,1400,1400,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Planktothrix Anagnostidis & Komárek, 1988",HumanObservation,2015-03,"Planktothrix Anagnostidis & Komárek, 1988",genus,urn:lsid:marinespecies.org:taxname:146551,,Planktothrix,Phormidiaceae,Oscillatoriales,Cyanophyceae,Cyanobacteria,Bacteria,10.392639,124.009444,WGS84,50,PH,2600,2600,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Prorocentrum Ehrenberg, 1834",HumanObservation,2015-03,"Prorocentrum Ehrenberg, 1834",genus,urn:lsid:marinespecies.org:taxname:109566,,Prorocentrum,Prorocentraceae,Prorocentrales,Dinophyceae,Myzozoa,Chromista,10.392639,124.009444,WGS84,50,PH,2400,2400,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Protoperidinium steidingerae Balech, 1979",HumanObservation,2015-03,"Protoperidinium steidingerae Balech, 1979",species,urn:lsid:marinespecies.org:taxname:232899,steidingerae,Protoperidinium,Protoperidiniaceae,Peridiniales,Dinophyceae,Myzozoa,Chromista,10.392639,124.009444,WGS84,50,PH,100,100,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Rhizosolenia T. Brightwell, 1858",HumanObservation,2015-03,"Rhizosolenia T. Brightwell, 1858",genus,urn:lsid:marinespecies.org:taxname:149069,,Rhizosolenia,Rhizosoleniaceae,Rhizosoleniales,Bacillariophyceae,Ochrophyta,Chromista,10.392639,124.009444,WGS84,50,PH,200,200,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:phytoplankton,"LiloanMPA:S07:2015-03:phytoplankton:Scrippsiella acuminata (Ehrenberg) Kretschmann, Elbrächter, Zinssmeister, S.Soehner, Kirsch, Kusber & Gottschling, 2015",HumanObservation,2015-03,"Scrippsiella acuminata (Ehrenberg) Kretschmann, Elbrächter, Zinssmeister, S.Soehner, Kirsch, Kusber & Gottschling, 2015",species,urn:lsid:marinespecies.org:taxname:1321853,acuminata,Scrippsiella,Peridiniaceae,Peridiniales,Dinophyceae,Myzozoa,Chromista,10.392639,124.009444,WGS84,50,PH,100,100,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S07:2015-03:zooplankton,LiloanMPA:S07:2015-03:zooplankton:Bivalvia,HumanObservation,2015-03,Bivalvia,class,urn:lsid:marinespecies.org:taxname:105,,,,,Bivalvia,Mollusca,Animalia,10.392639,124.009444,WGS84,50,PH,15,15,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S07:2015-03:zooplankton,"LiloanMPA:S07:2015-03:zooplankton:Canthocalanus Scott A., 1909",HumanObservation,2015-03,"Canthocalanus Scott A., 1909",genus,urn:lsid:marinespecies.org:taxname:204079,,Canthocalanus,Calanidae,Calanoida,Hexanauplia,Arthropoda,Animalia,10.392639,124.009444,WGS84,50,PH,30,30,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S07:2015-03:zooplankton,"LiloanMPA:S07:2015-03:zooplankton:Clausocalanus Giesbrecht, 1888",HumanObservation,2015-03,"Clausocalanus Giesbrecht, 1888",genus,urn:lsid:marinespecies.org:taxname:104161,,Clausocalanus,Clausocalanidae,Calanoida,Hexanauplia,Arthropoda,Animalia,10.392639,124.009444,WGS84,50,PH,30,30,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S07:2015-03:zooplankton,LiloanMPA:S07:2015-03:zooplankton:Copepoda,HumanObservation,2015-03,Copepoda,class,urn:lsid:marinespecies.org:taxname:1080,,,,,Hexanauplia,Arthropoda,Animalia,10.392639,124.009444,WGS84,50,PH,45,45,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S07:2015-03:zooplankton,LiloanMPA:S07:2015-03:zooplankton:Crustacea,HumanObservation,2015-03,Crustacea,subphylum,urn:lsid:marinespecies.org:taxname:1066,,,,,,Arthropoda,Animalia,10.392639,124.009444,WGS84,50,PH,5,5,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S07:2015-03:zooplankton,"LiloanMPA:S07:2015-03:zooplankton:Delibus Andronov in Vives & Shmeleva, 2007",HumanObservation,2015-03,"Delibus Andronov in Vives & Shmeleva, 2007",genus,urn:lsid:marinespecies.org:taxname:363904,,Delibus,Paracalanidae,Calanoida,Hexanauplia,Arthropoda,Animalia,10.392639,124.009444,WGS84,50,PH,5,5,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S07:2015-03:zooplankton,"LiloanMPA:S07:2015-03:zooplankton:Euterpina Norman, 1903",HumanObservation,2015-03,"Euterpina Norman, 1903",genus,urn:lsid:marinespecies.org:taxname:115348,,Euterpina,Tachidiidae,Harpacticoida,Hexanauplia,Arthropoda,Animalia,10.392639,124.009444,WGS84,50,PH,5,5,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S07:2015-03:zooplankton,"LiloanMPA:S07:2015-03:zooplankton:Oikopleura Mertens, 1830",HumanObservation,2015-03,"Oikopleura Mertens, 1830",genus,urn:lsid:marinespecies.org:taxname:103367,,Oikopleura,Oikopleuridae,Copelata,Appendicularia,Chordata,Animalia,10.392639,124.009444,WGS84,50,PH,5,5,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S07:2015-03:zooplankton,"LiloanMPA:S07:2015-03:zooplankton:Oithona Baird, 1843",HumanObservation,2015-03,"Oithona Baird, 1843",genus,urn:lsid:marinespecies.org:taxname:106485,,Oithona,Oithonidae,Cyclopoida,Hexanauplia,Arthropoda,Animalia,10.392639,124.009444,WGS84,50,PH,30,30,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S07:2015-03:zooplankton,"LiloanMPA:S07:2015-03:zooplankton:Oncaea Philippi, 1843",HumanObservation,2015-03,"Oncaea Philippi, 1843",genus,urn:lsid:marinespecies.org:taxname:128690,,Oncaea,Oncaeidae,Cyclopoida,Hexanauplia,Arthropoda,Animalia,10.392639,124.009444,WGS84,50,PH,15,15,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S07:2015-03:zooplankton,"LiloanMPA:S07:2015-03:zooplankton:Onychocorycaeus Dahl M., 1912",HumanObservation,2015-03,"Onychocorycaeus Dahl M., 1912",genus,urn:lsid:marinespecies.org:taxname:128638,,Onychocorycaeus,Corycaeidae,Cyclopoida,Hexanauplia,Arthropoda,Animalia,10.392639,124.009444,WGS84,50,PH,15,15,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S07:2015-03:zooplankton,"LiloanMPA:S07:2015-03:zooplankton:Paracalanus Boeck, 1865",HumanObservation,2015-03,"Paracalanus Boeck, 1865",genus,urn:lsid:marinespecies.org:taxname:104196,,Paracalanus,Paracalanidae,Calanoida,Hexanauplia,Arthropoda,Animalia,10.392639,124.009444,WGS84,50,PH,75,75,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S07:2015-03:zooplankton,"LiloanMPA:S07:2015-03:zooplankton:Parvocalanus Andronov, 1970",HumanObservation,2015-03,"Parvocalanus Andronov, 1970",genus,urn:lsid:marinespecies.org:taxname:347746,,Parvocalanus,Paracalanidae,Calanoida,Hexanauplia,Arthropoda,Animalia,10.392639,124.009444,WGS84,50,PH,60,60,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S07:2015-03:zooplankton,LiloanMPA:S07:2015-03:zooplankton:Polychaeta,HumanObservation,2015-03,Polychaeta,class,urn:lsid:marinespecies.org:taxname:883,,,,,Polychaeta,Annelida,Animalia,10.392639,124.009444,WGS84,50,PH,10,10,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S07:2015-03:zooplankton,LiloanMPA:S07:2015-03:zooplankton:Stenosemella Jörgensen,HumanObservation,2015-03,Stenosemella Jörgensen,genus,urn:lsid:marinespecies.org:taxname:178825,,Stenosemella,Codonellopsidae,Choreotrichida,Oligotrichea,Ciliophora,Chromista,10.392639,124.009444,WGS84,50,PH,25,25,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Actinocyclus C.G. Ehrenberg, 1837",HumanObservation,2015-03,"Actinocyclus C.G. Ehrenberg, 1837",genus,urn:lsid:marinespecies.org:taxname:148944,,Actinocyclus,Hemidiscaceae,Coscinodiscales,Bacillariophyceae,Ochrophyta,Chromista,10.394917,124.010417,WGS84,50,PH,100,100,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Alexandrium catenella (Whedon & Kofoid) Balech, 1985",HumanObservation,2015-03,"Alexandrium catenella (Whedon & Kofoid) Balech, 1985",species,urn:lsid:marinespecies.org:taxname:231873,catenella,Alexandrium,Ostreopsidaceae,Gonyaulacales,Dinophyceae,Myzozoa,Chromista,10.394917,124.010417,WGS84,50,PH,200,200,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Alexandrium tamarense (Lebour) Balech, 1995",HumanObservation,2015-03,"Alexandrium tamarense (Lebour) Balech, 1995",species,urn:lsid:marinespecies.org:taxname:109714,tamarense,Alexandrium,Ostreopsidaceae,Gonyaulacales,Dinophyceae,Myzozoa,Chromista,10.394917,124.010417,WGS84,50,PH,400,400,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Chaetoceros danicus Cleve, 1889",HumanObservation,2015-03,"Chaetoceros danicus Cleve, 1889",species,urn: lsid: marinespecies.org: taxname: 149120,danicus,Chaetoceros,Chaetocerotaceae,Chaetocerotanae incertae sedis,Bacillariophyceae,Ochrophyta,Chromista,10.394917,124.010417,WGS84,50,PH,100,100,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Cocconeis C.G. Ehrenberg, 1837",HumanObservation,2015-03,"Cocconeis C.G. Ehrenberg, 1837",genus,urn:lsid:marinespecies.org:taxname:148989,,Cocconeis,Cocconeidaceae,Achnanthales,Bacillariophyceae,Ochrophyta,Chromista,10.394917,124.010417,WGS84,50,PH,1200,1200,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Coscinodiscus C.G. Ehrenberg, 1839",HumanObservation,2015-03,"Coscinodiscus C.G. Ehrenberg, 1839",genus,urn:lsid:marinespecies.org:taxname:148917,,Coscinodiscus,Coscinodiscaceae,Coscinodiscales,Bacillariophyceae,Ochrophyta,Chromista,10.394917,124.010417,WGS84,50,PH,1500,1500,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Cylindrotheca L. Rabenhorst, 1859",HumanObservation,2015-03,"Cylindrotheca L. Rabenhorst, 1859",genus,urn:lsid:marinespecies.org:taxname:149003,,Cylindrotheca,Bacillariaceae,Bacillariales,Bacillariophyceae,Ochrophyta,Chromista,10.394917,124.010417,WGS84,50,PH,300,300,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Gonyaulax Diesing, 1866",HumanObservation,2015-03,"Gonyaulax Diesing, 1866",genus,urn:lsid:marinespecies.org:taxname:109519,,Gonyaulax,Gonyaulacaceae,Gonyaulacales,Dinophyceae,Myzozoa,Chromista,10.394917,124.010417,WGS84,50,PH,2100,2100,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Guinardia striata (Stolterfoth) Hasle, 1996",HumanObservation,2015-03,"Guinardia striata (Stolterfoth) Hasle, 1996",species,urn:lsid:marinespecies.org:taxname:149113,striata,Guinardia,Rhizosoleniaceae,Rhizosoleniales,Bacillariophyceae,Ochrophyta,Chromista,10.394917,124.010417,WGS84,50,PH,100,100,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Karlodinium J.Larsen, 2000",HumanObservation,2015-03,"Karlodinium J.Larsen, 2000",genus,urn:lsid:marinespecies.org:taxname:231789,,Karlodinium,Kareniaceae,Gymnodiniales,Dinophyceae,Myzozoa,Chromista,10.394917,124.010417,WGS84,50,PH,200,200,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Katodinium Fott, 1957",HumanObservation,2015-03,"Katodinium Fott, 1957",genus,urn:lsid:marinespecies.org:taxname:109477,,Katodinium,Tovelliaceae,Tovelliales,Dinophyceae,Myzozoa,Chromista,10.394917,124.010417,WGS84,50,PH,100,100,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Octactis speculum (Ehrenberg) F.H.Chang, J.M.Grieve & J.E.Sutherland, 2017",HumanObservation,2015-03,"Octactis speculum (Ehrenberg) F.H.Chang, J.M.Grieve & J.E.Sutherland, 2017",species,urn:lsid:marinespecies.org:taxname:1310442,speculum,Octactis,Dictyochaceae,Dictyochales,Dictyochophyceae,Ochrophyta,Chromista,10.394917,124.010417,WGS84,50,PH,200,200,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Peridinium Ehrenberg, 1830",HumanObservation,2015-03,"Peridinium Ehrenberg, 1830",genus,urn:lsid:marinespecies.org:taxname:109549,,Peridinium,Peridiniaceae,Peridiniales,Dinophyceae,Myzozoa,Chromista,10.394917,124.010417,WGS84,50,PH,1000,1000,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Planktothrix Anagnostidis & Komárek, 1988",HumanObservation,2015-03,"Planktothrix Anagnostidis & Komárek, 1988",genus,urn:lsid:marinespecies.org:taxname:146551,,Planktothrix,Phormidiaceae,Oscillatoriales,Cyanophyceae,Cyanobacteria,Bacteria,10.394917,124.010417,WGS84,50,PH,6300,6300,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Polykrikos Bütschli, 1873",HumanObservation,2015-03,"Polykrikos Bütschli, 1873",genus,urn:lsid:marinespecies.org:taxname:109485,,Polykrikos,Polykrikaceae,Gymnodiniales,Dinophyceae,Myzozoa,Chromista,10.394917,124.010417,WGS84,50,PH,100,100,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Prorocentrum Ehrenberg, 1834",HumanObservation,2015-03,"Prorocentrum Ehrenberg, 1834",genus,urn:lsid:marinespecies.org:taxname:109566,,Prorocentrum,Prorocentraceae,Prorocentrales,Dinophyceae,Myzozoa,Chromista,10.394917,124.010417,WGS84,50,PH,1100,1100,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Protoceratium reticulatum (Claparède & Lachmann) Bütschli, 1885",HumanObservation,2015-03,"Protoceratium reticulatum (Claparède & Lachmann) Bütschli, 1885",species,urn: lsid: marinespecies.org: taxname: 110321,reticulatum,Protoceratium,Gonyaulacaceae,Gonyaulacales,Dinophyceae,Myzozoa,Chromista,10.394917,124.010417,WGS84,50,PH,100,100,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Protoperidinium claudicans (Paulsen, 1907) Balech, 1974",HumanObservation,2015-03,"Protoperidinium claudicans (Paulsen, 1907) Balech, 1974",species,urn:lsid:marinespecies.org:taxname:163862,claudicans,Protoperidinium,Protoperidiniaceae,Peridiniales,Dinophyceae,Myzozoa,Chromista,10.394917,124.010417,WGS84,50,PH,1100,1100,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:phytoplankton,"LiloanMPA:S08:2015-03:phytoplankton:Protoperidinium oblongum (Aurivillius) Parke & Dodge, 1976",HumanObservation,2015-03,"Protoperidinium oblongum (Aurivillius) Parke & Dodge, 1976",species,urn:lsid:marinespecies.org:taxname:110238,oblongum,Protoperidinium,Protoperidiniaceae,Peridiniales,Dinophyceae,Myzozoa,Chromista,10.394917,124.010417,WGS84,50,PH,1700,1700,individual per liter,Brisneve Edullantes | Angelito Ortiz
LiloanMPA:S08:2015-03:zooplankton,"LiloanMPA:S08:2015-03:zooplankton:Acrocalanus Giesbrecht, 1888",HumanObservation,2015-03,"Acrocalanus Giesbrecht, 1888",genus,urn:lsid:marinespecies.org:taxname:104192,,Acrocalanus,Paracalanidae,Calanoida,Hexanauplia,Arthropoda,Animalia,10.394917,124.010417,WGS84,50,PH,5,5,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S08:2015-03:zooplankton,"LiloanMPA:S08:2015-03:zooplankton:Calocalanus Giesbrecht, 1888",HumanObservation,2015-03,"Calocalanus Giesbrecht, 1888",genus,urn:lsid:marinespecies.org:taxname:104193,,Calocalanus,Paracalanidae,Calanoida,Hexanauplia,Arthropoda,Animalia,10.394917,124.010417,WGS84,50,PH,15,15,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S08:2015-03:zooplankton,"LiloanMPA:S08:2015-03:zooplankton:Canthocalanus Scott A., 1909",HumanObservation,2015-03,"Canthocalanus Scott A., 1909",genus,urn:lsid:marinespecies.org:taxname:204079,,Canthocalanus,Calanidae,Calanoida,Hexanauplia,Arthropoda,Animalia,10.394917,124.010417,WGS84,50,PH,5,5,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S08:2015-03:zooplankton,"LiloanMPA:S08:2015-03:zooplankton:Clausocalanus Giesbrecht, 1888",HumanObservation,2015-03,"Clausocalanus Giesbrecht, 1888",genus,urn:lsid:marinespecies.org:taxname:104161,,Clausocalanus,Clausocalanidae,Calanoida,Hexanauplia,Arthropoda,Animalia,10.394917,124.010417,WGS84,50,PH,5,5,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S08:2015-03:zooplankton,LiloanMPA:S08:2015-03:zooplankton:Copepoda,HumanObservation,2015-03,Copepoda,class,urn:lsid:marinespecies.org:taxname:1080,,,,,Hexanauplia,Arthropoda,Animalia,10.394917,124.010417,WGS84,50,PH,25,25,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
LiloanMPA:S08:2015-03:zooplankton,"LiloanMPA:S08:2015-03:zooplankton:Cosmocalanus Bradford & Jillett, 1974",HumanObservation,2015-03,"Cosmocalanus Bradford & Jillett, 1974",genus,urn:lsid:marinespecies.org:taxname:346315,,Cosmocalanus,Calanidae,Calanoida,Hexanauplia,Arthropoda,Animalia,10.394917,124.010417,WGS84,50,PH,5,5,individual per liter,Brisneve Edullantes | Lorraine Louise Vicentuan
